id,tweet_text,tweet_date,sentiment,query_used
1031721653963763712,antes fala isso doq falar q ta gorda e estar magra :) https://t.co/a3N1aa1nS8,Tue Aug 21 01:56:25 +0000 2018,Positivo,:)
1031721407472914432,@KevinLinnyker @pessoa__comun Parabéns pelos 2mil seguidores :D,Tue Aug 21 01:55:26 +0000 2018,Positivo,:)
1031721235569229824,"@serena_boss @pedrokysarts Vc não pode parar no em alta, vc tem que ir no em alta :D (que bosta em, ne ignorem)",Tue Aug 21 01:54:45 +0000 2018,Positivo,:)
1031721052773261313,"@DoBalacobaco89 Ô galera, vcs poderiam chamar o @paizinhovirgula pra participar, que fala muito sobre paternidade, desconstrução e também já lançou um livro. :D",Tue Aug 21 01:54:02 +0000 2018,Positivo,:)
1031720861722501121,nem que eu tivesse que me prostituir na esquina eu ia pq bts é bts né fadas :D #BrazilNeedsLYTour https://t.co/johEAPTHmm,Tue Aug 21 01:53:16 +0000 2018,Positivo,:)
1031720806773137408,a falar do corpo de ginásio pra esta gorda? xDxDxDxD — gorda mas feliz atenção :) https://t.co/lUGoWIEGpB,Tue Aug 21 01:53:03 +0000 2018,Positivo,:)
1031720636144603141,"Se você encontrasse um gênio da lâmpada, quais seriam seus 3 desejos? — dinheiro infinito, vida eterna para mim e mais alguns dos meus e happy family :) https://t.co/6P10CUSYid",Tue Aug 21 01:52:22 +0000 2018,Positivo,:)
1031720567139979267,@otwiano de nada :),Tue Aug 21 01:52:06 +0000 2018,Positivo,:)
1031720306660917249,Meu pequeno monstro :) https://t.co/74SzUznXA1,Tue Aug 21 01:51:04 +0000 2018,Positivo,:)
1031720123940462592,"sdds da @? — Da minha não,falo com ela toda hora :) https://t.co/w1Burnils2",Tue Aug 21 01:50:20 +0000 2018,Positivo,:)
1031720015328956417,@agustdxpe vou é dormir meu ?? boa noite e paz pra vc e seus animaiszinhos :),Tue Aug 21 01:49:54 +0000 2018,Positivo,:)
1031719814623121411,"@firesidezz vai zoando então, nao e questao de estar ofendido ou nao ficar falando coisinha equivocada a troco de nada, sorry, mas isso nao colabora com a sua imagem e com a imagem do seu clube :)",Tue Aug 21 01:49:06 +0000 2018,Positivo,:)
1031719738861342726,"Tenho artigos em português e inglês, porém tenho mais acessos vindos da Argentina do que dos USA. Gracias compadres! :D",Tue Aug 21 01:48:48 +0000 2018,Positivo,:)
1031722149747326976,"fingi um tropeço e cai na pessoa, me sinto um pouco melhor :)",Tue Aug 21 01:58:23 +0000 2018,Positivo,:)
1031721975297835008,"@meninodecor_ Agora ser o melhor da copa sem merecer é justo né? Lembro bem onde 2014 quando Messi foi eleito e o que mais ouvia dizer erá: Robben que merecia, Robben, Robben... Obs: O Messi foi superior na copa de 2014 compara a do Modric em 2018. Agora é minha vez, Mbappé que merecia :)",Tue Aug 21 01:57:42 +0000 2018,Positivo,:)
1031721761463775232,"aaa vou dormir, na esperança de n acordar :)",Tue Aug 21 01:56:51 +0000 2018,Positivo,:)
1031721584610955264,mas tudo certo :))) eu acho,Tue Aug 21 01:56:08 +0000 2018,Positivo,:)
1031721362614833152,@sahracaroline @BuzzFeedBrasil é coisa de gaúcho :),Tue Aug 21 01:55:15 +0000 2018,Positivo,:)
1031721146578874369,@nelson__sousa Agora dorme puto :),Tue Aug 21 01:54:24 +0000 2018,Positivo,:)
1031720959563259904,"@wolfhalls rsrsrs Que é isso. De boa. De boa mesmo :) Sem problemas :) Você tem todo o direito de amar BVS, dele ser um dos seus filmes favoritos e de defender, isso é super válido, meu único ponto era mesmo mostrar como é válido conviver com opiniões contrárias a nossas :) É isso mesmo :)",Tue Aug 21 01:53:39 +0000 2018,Positivo,:)
1031720794806779905,"@La_Juuuuu @glosslabial eu segurei mesmo por isso, essas coisas a gente da um jeito de arrumar, ainda bem! Ela só merece um beijão amanhã e presente :)",Tue Aug 21 01:53:00 +0000 2018,Positivo,:)
1031720635666448384,O melhor da alegria é ter com quem compartilhar :),Tue Aug 21 01:52:22 +0000 2018,Positivo,:)
1031720532062941189,"@niallmeown aaaa obrigada, mas talvez ano que vem :) (eu tô muito feliz em ver que tem pessoas que pensam que nen vc sz)",Tue Aug 21 01:51:57 +0000 2018,Positivo,:)
1031720270493638657,"5 graus, mas aqui tá quentinho. :) https://t.co/JpAykv8iDg",Tue Aug 21 01:50:55 +0000 2018,Positivo,:)
1031720080978132992,Vocês tão vendo VMA ou a gente pode conversar enquanto acontece? :)) https://t.co/9U8xRJg1SI,Tue Aug 21 01:50:10 +0000 2018,Positivo,:)
1031720026796118016,Quero fazer cafune :),Tue Aug 21 01:49:57 +0000 2018,Positivo,:)
1031719841051365376,queria q alguém me chamasse de amor toda hora :) https://t.co/ufRoybtkZA,Tue Aug 21 01:49:13 +0000 2018,Positivo,:)
1031719748730593280,@joaoo Que nada...a gente procura se atentar um pouquinho sobre cada coisa. :),Tue Aug 21 01:48:51 +0000 2018,Positivo,:)
1031722017060532229,Hoje é muito meu dia da sorte... mitei no tcc e acertei o peso do açaí!!! Que feliz :),Tue Aug 21 01:57:51 +0000 2018,Positivo,:)
1031721822608392193,@SkateLulyn Na minha barriga :-),Tue Aug 21 01:57:05 +0000 2018,Positivo,:)
1031721701044879361,"Colocando água no shampoo e prego na havaianas pra aproveitar bem minha ""despedida de pobre"" pois hj ganho na mega sena :) (y)",Tue Aug 21 01:56:36 +0000 2018,Positivo,:)
1031721524531798017,"@EduMadhatter @thahy Eles tem a maior reserva de petróleo do mundo só deles :) no país deles. E o pré sal foi vendido pra china, detentora da dívida externa americana (y)",Tue Aug 21 01:55:54 +0000 2018,Positivo,:)
1031721259208527874,"Porque se tu entra num relacionamento pra ser feliz então pode esperar que uma hora ou outra vai dar muuuuuito ruim, porque pessoas têm defeitos e mt das vezes eles são mt irritantes e frustrantes. Mas se tu pensa que vc tá ali pra fazer a pessoa feliz tudo se torna mais leve :)",Tue Aug 21 01:54:51 +0000 2018,Positivo,:)
1031721145198936065,"o meu ""love you"" é tão diferente do meu ""amo-te"" ,, não baralhem as coisas, obrigada de nada :)",Tue Aug 21 01:54:24 +0000 2018,Positivo,:)
1031720931964674049,Há 1 mês embarquei nessa nova jornada e estou adorando :) Grande honra colaborar com este time de peso!! #beta #uoledtech #servicedesign #inovacao #edtech @brunomilagres Luana Piva Andrielly Freitas @carlbrusell https://t.co/rDAW1KTrxH,Tue Aug 21 01:53:33 +0000 2018,Positivo,:)
1031720704218152960,assistam em 4k &gt;:),Tue Aug 21 01:52:38 +0000 2018,Positivo,:)
1031720596948836352,tenho amigos main zoe q eu gosto de irritar!!! :),Tue Aug 21 01:52:13 +0000 2018,Positivo,:)
1031720509363372032,"Até chamaria mas tenho muita vergonha hahaha — precisa ter naaao,eu não mordo :) https://t.co/j7C0ruAGfJ",Tue Aug 21 01:51:52 +0000 2018,Positivo,:)
1031720247575896064,@bellezanardi sofrendo ):),Tue Aug 21 01:50:50 +0000 2018,Positivo,:)
1031720038200475648,"Como fez pra deixar a letra do seu nome aqui no tt assim? — pesquisa gerador de fontes no navegador, escolhe uma, escreve teu nome, copia e cola :) https://t.co/CXX3FVEJ2H",Tue Aug 21 01:50:00 +0000 2018,Positivo,:)
1031719923834413056,Venha trabalhar na Medialand! :) https://t.co/M13VVtXzYo,Tue Aug 21 01:49:32 +0000 2018,Positivo,:)
1031719775469219840,"quando tudo tiver dando merda, CALMA vai piorar. :)",Tue Aug 21 01:48:57 +0000 2018,Positivo,:)
1031719584628396032,@TGTdNT Larga so isso :)),Tue Aug 21 01:48:12 +0000 2018,Positivo,:)
1031721850999631873,"E o remember? Can we start now ? — Um remember as duas pessoas tem que estarem afim, o que não é o meu caso :) https://t.co/01ELrDrlTa",Tue Aug 21 01:57:12 +0000 2018,Positivo,:)
1031721703544631301,Feitos um para o outro. :D https://t.co/d0j7aL9hmQ,Tue Aug 21 01:56:37 +0000 2018,Positivo,:)
1031721517313339397,não haha é minha :) https://t.co/qpfHbhcKhB,Tue Aug 21 01:55:52 +0000 2018,Positivo,:)
1031721245711237120,Ouçam minha música por favor! :) https://t.co/fLJRPDzotu,Tue Aug 21 01:54:48 +0000 2018,Positivo,:)
1031721100139474944,@HatanoSayuri fico 4 horas seguidas em call no seu sv e tu entra e fala pinto :) https://t.co/q0SRMRfoqM,Tue Aug 21 01:54:13 +0000 2018,Positivo,:)
1031720904089378816,@dunossauro Boraaaaaaaaa! Com certeza! Parabéns pela palestra! :D,Tue Aug 21 01:53:26 +0000 2018,Positivo,:)
1031720795997908994,@mahjklc :(()/):): vc eh mtmtmt lindaaa djshdnbdd to NERBOSAS,Tue Aug 21 01:53:00 +0000 2018,Positivo,:)
1031720633074376704,@_Coelh0 sim o interact também me ajudou muito :),Tue Aug 21 01:52:22 +0000 2018,Positivo,:)
1031720514962825216,"@firesidezz agradecido, espero que nao se repita :)",Tue Aug 21 01:51:53 +0000 2018,Positivo,:)
1031720275967201281,Eu tô feliz mais estou com vontade de morrer :) :/,Tue Aug 21 01:50:56 +0000 2018,Positivo,:)
1031720081322110977,"@joaao_LC Eu não conheço você, sou tímido ao ponto de raramente mandar uma mensagem pra alguém, mas gosto de entrar no tt e te ver... pois me importo com vc. Talvez isso seja o maior absurdo que vc verá hoje... Mas é verdade... Mesmo não te conhecendo, gosto de vc :)",Tue Aug 21 01:50:10 +0000 2018,Positivo,:)
1031719958902845440,"Primeiro os gatos n se calavam, agr tenho uma barata no quarto :)) lindo",Tue Aug 21 01:49:41 +0000 2018,Positivo,:)
1031719809254416384,"@infiresdamn Não,mas vem me ver :)",Tue Aug 21 01:49:05 +0000 2018,Positivo,:)
1031719639628374017,@dinahdarks só pensa um pouquinho no que aconteceu ano passado :),Tue Aug 21 01:48:25 +0000 2018,Positivo,:)
1031721755142967296,@ezen_ Pode ser a imagem que tenho. Carreguei vários escudos em um “pacote” lá no início do Plantão. Pode ser que tenham alguns melhores. Coloco na lista aqui pra procurar um melhor. :),Tue Aug 21 01:56:49 +0000 2018,Positivo,:)
1031721642974691332,"Se você se chama Fabíola, é loira e esqueceu sua carteira no banheiro do Prédio D da Ulbra, ela está no achados e perdidos da faculdade. Prédio B Sala 10 :D",Tue Aug 21 01:56:22 +0000 2018,Positivo,:)
1031721392235053056,Boa Noite Twitteiros :),Tue Aug 21 01:55:23 +0000 2018,Positivo,:)
1031721176488275968,"Esse Pernambuco é mesmo um danado... :D Além do mais tem o melhor escrivinhador do mundo (meu Pai, claro!!). https://t.co/YdSO5i6KCD",Tue Aug 21 01:54:31 +0000 2018,Positivo,:)
1031720992933142530,"@lxckye0l @ttwitandu Bom na sua vida né kkk por que na minha tá uma maravilha, até agora :)",Tue Aug 21 01:53:47 +0000 2018,Positivo,:)
1031720842193973249,@geovana_resende Eu queria fazer uma capa :p,Tue Aug 21 01:53:11 +0000 2018,Positivo,:)
1031720811697266688,@malecasalins de nada :),Tue Aug 21 01:53:04 +0000 2018,Positivo,:)
1031720651126722560,eu marquei 10 :) https://t.co/Xm9HAnbGat,Tue Aug 21 01:52:26 +0000 2018,Positivo,:)
1031720547057631233,@MyHusbandsFly Moon U Let me Face Shopping Mall E mts outras se quiser ajuda pode chamar na dm :),Tue Aug 21 01:52:01 +0000 2018,Positivo,:)
1031720393122500608,Dps desta o sono já não volta :)),Tue Aug 21 01:51:24 +0000 2018,Positivo,:)
1031720136812765185,@geovana_resende Vamos atualizar a capa então :),Tue Aug 21 01:50:23 +0000 2018,Positivo,:)
1031720016377511936,gostei dessa :) https://t.co/OkXgJff2WZ,Tue Aug 21 01:49:54 +0000 2018,Positivo,:)
1031719813490663424,@amandadeolindo_ como esquecer da dixx mandinha mais linds .. :P,Tue Aug 21 01:49:06 +0000 2018,Positivo,:)
1031719651158450177,Boa noite! Novidades! Achei uns vídeos que o youtube bloqueou dos Beatles há uns anos e consegui grava-los a partir da minha tela do pc com o mesmo áudio! Breve vou postando aqui pra vcs! :),Tue Aug 21 01:48:27 +0000 2018,Positivo,:)
1031721291949256704,"@SouzaVictor10 @cruzoeiro Ok.. falei Adidas pq ela patrocina o canal e o time do Flamengo e vi uma foto dele no estadio com a camisa do Flamengo. Nao pensei q foi pela patrocinadora da Libertadores, pq ele estava na torcida do Flamengo e nao, tambem na visitante :)",Tue Aug 21 01:54:59 +0000 2018,Positivo,:)
1031721138655846403,"Se você encontrasse um gênio da lâmpada, quais seriam seus 3 desejos? — passar na federal, ser bem sucedida e ter amigos :) https://t.co/GtQjNnksJh",Tue Aug 21 01:54:22 +0000 2018,Positivo,:)
1031720993994285057,@andrezzbadolato vou te colocar pois vc é da minha família :),Tue Aug 21 01:53:48 +0000 2018,Positivo,:)
1031720856584691714,Eu devia era estar a dormir mas nao tenho sono :),Tue Aug 21 01:53:15 +0000 2018,Positivo,:)
1031720702251073536,@rip2mayouth Faremos amanhã melhor então camillovers :),Tue Aug 21 01:52:38 +0000 2018,Positivo,:)
1031720569140654085,"@wolfhalls ... Mesmo e você tem todo o direito de discordar :) Não quero parecer o dono da verdade ou alguém que quer que você concorde comigo, longe disso rsrs, eu adoro que discorde de mim e busco troca de ideias saudáveis só discordando ou concordando. É só opinião mesmo :)",Tue Aug 21 01:52:06 +0000 2018,Positivo,:)
1031720408729444352,@Pedro_Lucas Hahahahaha pois vou ver se leio :),Tue Aug 21 01:51:28 +0000 2018,Positivo,:)
1031720150440050689,@PraLAdebon @bagrielaaa pode vir se enrolar na minha :),Tue Aug 21 01:50:26 +0000 2018,Positivo,:)
1031720033171501056,@dvaputajedan lagano brt nema veze :),Tue Aug 21 01:49:58 +0000 2018,Positivo,:)
1031719855853105153,@_cassimito Concordo com vc kk vo apoiar msm pd dxa kk lindo :)),Tue Aug 21 01:49:16 +0000 2018,Positivo,:)
1031719768016015361,vagabundaaaaaaa :),Tue Aug 21 01:48:55 +0000 2018,Positivo,:)
1031719574817976321,@arimychook Essa eu ainda preciso assistir. Tá na minha listinha. :),Tue Aug 21 01:48:09 +0000 2018,Positivo,:)
1031721237473574914,"@luizapsantoss •linda demais,muito gente boa •7 (só conversei uma vez) •So conversei uma vez com vc pelo celular de Carol,mas achei muito gente boa,te acho uma garota muito linda,faria amzd :)",Tue Aug 21 01:54:46 +0000 2018,Positivo,:)
1031721083374907395,@Lobocraspis Se o sr casar comigo vai me aturar resmungando desses bagulho O DIA INTEIRO ao vivo e a cores :p,Tue Aug 21 01:54:09 +0000 2018,Positivo,:)
1031720899748216834,@xNilsSjoberg então ele seria o MTV Awards :),Tue Aug 21 01:53:25 +0000 2018,Positivo,:)
1031720799403745280,@beatrizbeca_ por isso que eu nunca vou parar de ser seu amigo :),Tue Aug 21 01:53:01 +0000 2018,Positivo,:)
1031720659725033473,@gvillas foi ela quem fez o exorcismo. :D,Tue Aug 21 01:52:28 +0000 2018,Positivo,:)
1031720559506337793,@qthati De nada :)) tmj sempre,Tue Aug 21 01:52:04 +0000 2018,Positivo,:)
1031720305503481856,"@DaniloGentili Danilo, ajuda essa ong a continuar cuidando e resgatando bichos :D nunca te pedi nada (mentira, mas é uma boa causa) https://t.co/aODm9eWUNc",Tue Aug 21 01:51:03 +0000 2018,Positivo,:)
1031720115363110913,"@mydearminho aaa me desculpa de novo por tudo. você é muuuuito importante pra mim também, eu estarei sempre aqui pra ti tbm não se esqueça :)??",Tue Aug 21 01:50:18 +0000 2018,Positivo,:)
1031719987176714244,nunca falei maaaas te sigo no privado e tu é muito loca GAKSHAKSHA muito engraçada e linda :),Tue Aug 21 01:49:48 +0000 2018,Positivo,:)
1031719812525973505,Foi da hora trocar ideia cntg moça :D — Hehehehe volte sempre https://t.co/P7hMLMWHPM,Tue Aug 21 01:49:06 +0000 2018,Positivo,:)
1031719701636960256,"Maridão na polissonografia e eu aproveitando a noite na casa da miga, rodeado de comida gostosa e gatos :)",Tue Aug 21 01:48:39 +0000 2018,Positivo,:)
1031719776144576512,"passei ele todinho com meu dengo dormi agarradinha com a minha sogrona anivs da sogrona buzios picadinho carioca amigos na praia comi igual a uma porca prenha enfim, foi muito bom :)",Tue Aug 21 01:48:57 +0000 2018,Positivo,:)
1031719600826843140,"Entendi que to encomodando, vou ficar na minha , boa noite :)",Tue Aug 21 01:48:15 +0000 2018,Positivo,:)
1031719546741293056,"Se você encontrasse um gênio da lâmpada, quais seriam seus 3 desejos? — Morrer, ir com o caralho, falecer :) https://t.co/KyD6reOs3w",Tue Aug 21 01:48:03 +0000 2018,Positivo,:)
1031719543742324738,"Povo da sala metade ja n é mais virgem e eles falam dos assunto la... né, aquelas coisa, e bom...pelo menos eu tenho saúde :)",Tue Aug 21 01:48:02 +0000 2018,Positivo,:)
1031719530131795968,Vou ficar postando coisas pra alegrar o dia dos meus seguidores :) #influencer #coach #mentoring https://t.co/asdIvPsFaD,Tue Aug 21 01:47:59 +0000 2018,Positivo,:)
1031719537765478400,"Não sei dobrar lençol de elástico, de resto eu me viro :P https://t.co/vbEacoOyvd",Tue Aug 21 01:48:00 +0000 2018,Positivo,:)
1031719415656730625,JUNGKOOK É O AMOR DA MINHA VIDA MEU UTT FOREVER F O R E V E R :),Tue Aug 21 01:47:31 +0000 2018,Positivo,:)
1031719482308218881,Gostei de um vídeo @YouTube https://t.co/3K1K8FnRRc DRIVE - Finalmente a Porta dos Fundos :) #5 PT BR [PC],Tue Aug 21 01:47:47 +0000 2018,Positivo,:)
1031719411126861825,"Se você encontrasse um gênio da lâmpada, quais seriam seus 3 desejos? — Ser feliz, nunca mais ser humilhada, não duvidarem nunca mais de mim :) https://t.co/RexnzEJaxz",Tue Aug 21 01:47:30 +0000 2018,Positivo,:)
1031719409537171457,"As coisas na minha vida acontecem sempre ao msm tempo, é tipo BUUUUUUM, VAMÔ FUDÊ DE UMA VEZ, mas tô mec, juro q tô :)",Tue Aug 21 01:47:30 +0000 2018,Positivo,:)
1031719383758974977,@saragcamacho Como eu tenho :)),Tue Aug 21 01:47:24 +0000 2018,Positivo,:)
1031719513711157253,Só qro uns bjo teu... (Amigo da Juh) — pode me dar uns bj nos seus sonhos :) https://t.co/PgVcCRyPkB,Tue Aug 21 01:47:55 +0000 2018,Positivo,:)
1031719523869577222,"antena fractal para usar no raspberry, vamos ver se melhora a transmissão :) em Londrina https://t.co/6hHVch6SCZ",Tue Aug 21 01:47:57 +0000 2018,Positivo,:)
1031719382928568322,Vida que segue :),Tue Aug 21 01:47:23 +0000 2018,Positivo,:)
1031719375521374210,@Savagefiction obrigado :),Tue Aug 21 01:47:22 +0000 2018,Positivo,:)
1031719374774841344,@kpopicokim obrigada :),Tue Aug 21 01:47:22 +0000 2018,Positivo,:)
1031719344714248192,"Hey, o meu nome é Mariana Santos meço 1.58 e calço 36/37 e ninguém quer saber :) https://t.co/SDMrXVb9ko",Tue Aug 21 01:47:14 +0000 2018,Positivo,:)
1031719333460889601,@RenatoEstranho você morava quase na patagonia; lá era tudo cinza. :),Tue Aug 21 01:47:12 +0000 2018,Positivo,:)
1031719277676687360,"Me dá um selinho :) — Kkkkk q abuso do até dois uai kkk aquelas, quem é vei? https://t.co/AKyG8L20Zw",Tue Aug 21 01:46:58 +0000 2018,Positivo,:)
1031719233040859136,https://t.co/nKSL49RefY Entrem ai :D,Tue Aug 21 01:46:48 +0000 2018,Positivo,:)
1031719224396447751,"@MohWitness @katyperry Vc é um anjo, mereceu muito! Parabénsssssssss :D",Tue Aug 21 01:46:46 +0000 2018,Positivo,:)
1031719196449746944,@signosdazueira Câncer + Capricórnio = Esta ariana que vos fala :P,Tue Aug 21 01:46:39 +0000 2018,Positivo,:)
1031719193002029056,@amanda_refosco Acho que eu olho tanto as coisas deles que já sou da família :),Tue Aug 21 01:46:38 +0000 2018,Positivo,:)
1031719169505538049,Essa menina tem oq preciso :),Tue Aug 21 01:46:33 +0000 2018,Positivo,:)
1031719164170383360,Eu acho que vou quebrar :),Tue Aug 21 01:46:31 +0000 2018,Positivo,:)
1031719572116779009,pagas me um jantar @caseirao_ :))))) https://t.co/PsshmyKfvQ,Tue Aug 21 01:48:09 +0000 2018,Positivo,:)
1031719161037303809,"@hoperfeito AAAA conte comigo tambémmmmm obrigada por tudo, e podemos tentar mudar isso :)) você é incrível",Tue Aug 21 01:46:31 +0000 2018,Positivo,:)
1031719123238244352,"https://t.co/HX83p6Ije8 ""Quando computadores usavam saias"" Vale a pena ler de novo :)",Tue Aug 21 01:46:22 +0000 2018,Positivo,:)
1031719126702665729,Duas delas eram eu (no pc e no celular) e uma era meu amigo em call :p,Tue Aug 21 01:46:22 +0000 2018,Positivo,:)
1031719112832180224,Boa noite minha tl pq ngm nunca me responde msm :),Tue Aug 21 01:46:19 +0000 2018,Positivo,:)
1031719086563254272,"@SevelynnG E eu tbm, por vc :)",Tue Aug 21 01:46:13 +0000 2018,Positivo,:)
1031719083354595328,@rafsrtl e eu posso realizar esse sonho :)),Tue Aug 21 01:46:12 +0000 2018,Positivo,:)
1031719102749003777,"Fico impressionado com o tanto que você consegue ser linda é tão gente boa, admiro você demais, continue assim :) — Ahhhh que gracinha??, obgdd mas ainda tenho mt coisa pra melhorar https://t.co/ikiyC4wkym",Tue Aug 21 01:46:17 +0000 2018,Positivo,:)
1031719070671036416,"@magusouto •atentado,gente boa,mto sério kkkk •10 •vc é um menino muito incrível,obg pelos conselhos e por sempre tá me ajudando,conta cmg sempre que precisar,tmj :)",Tue Aug 21 01:46:09 +0000 2018,Positivo,:)
1031719069328834560,tu é muito meu benzinho — :) https://t.co/tU8PnbzBDJ,Tue Aug 21 01:46:09 +0000 2018,Positivo,:)
1031719063012237320,"@ChimeraMediaBR &lt;3 &lt;3 Vamos lotar o evento gente, pra elas voltarem sempre :D!",Tue Aug 21 01:46:07 +0000 2018,Positivo,:)
1031719046633410560,p u t a q u e p a r i u mais bonito que eu ae qualquer coisa é mais bonita que eu :P https://t.co/jWxE1a1hAn,Tue Aug 21 01:46:03 +0000 2018,Positivo,:)
1031719034977480704,Vai fazer faculdade de que? — Economia :) https://t.co/Ny6qVvsAL9,Tue Aug 21 01:46:01 +0000 2018,Positivo,:)
1031718989695799297,@omenatalia Oooooo eu tbm :),Tue Aug 21 01:45:50 +0000 2018,Positivo,:)
1031718946100207616,@teusmargraf Cozinha e depois faz um molho :),Tue Aug 21 01:45:39 +0000 2018,Positivo,:)
1031718920175214592,"@VicGurg Vlw!!! Já atualizei minha listinha de jogos que nunca joguei por falta de vergonha na cara rss Paper Mario já joguei e realmente é bom, agora a série Mario e Luigi eu nunca dei muita atenção, mas vou pegar um desses que vc indicou pra testar :)",Tue Aug 21 01:45:33 +0000 2018,Positivo,:)
1031718919512510465,"@mtargary Eu faço Design de Animação, se tiver alguma? pergunta que eu possa ajudar :)",Tue Aug 21 01:45:33 +0000 2018,Positivo,:)
1031718919407579138,"Conversei contigo uma vez e tu e bem bacana :) — sim to lembrado, digo o mesmoo https://t.co/Ahi4i0pVM6",Tue Aug 21 01:45:33 +0000 2018,Positivo,:)
1031718900466151426,"@veigluiz @nathaliasch1 Na vdd eu tinha dado block, aí ele amava ficar falando q eu era infantil e por isso bloqueava ele :)",Tue Aug 21 01:45:28 +0000 2018,Positivo,:)
1031718848100220928,"@DanielDoBenfica @slbenorme @JG1904 Chorar? Minha nossa... o Twitter não tem carateres suficientes para falarmos de títulos que já vi o meu clube ganhar :) esta é a diferença. Sem stress, eu compreendo ;)",Tue Aug 21 01:45:16 +0000 2018,Positivo,:)
1031718716575305728,"@Beascgomes uma é minha, assim n preciso de ficar 20 mins à espera q me abras a porta. :)",Tue Aug 21 01:44:45 +0000 2018,Positivo,:)
1031718614704041984,"Se você encontrasse um gênio da lâmpada, quais seriam seus 3 desejos? — profissão dos sonhos, viajar o mundo todo, e 1 desejo secreto :) https://t.co/ai5I5SOYnc",Tue Aug 21 01:44:20 +0000 2018,Positivo,:)
1031718250063822851,@nuno200313 @Afonso_caleia10 Nenhum :),Tue Aug 21 01:42:53 +0000 2018,Positivo,:)
1031718109705654272,"@txtustuus aí guria eu odiei a barraca do beijo e posso te afirmar que para todos os garotos que já amei é muito melhor, assista :)",Tue Aug 21 01:42:20 +0000 2018,Positivo,:)
1031717948359098368,@tchellafilizola to torcendo por vc bb!! :),Tue Aug 21 01:41:41 +0000 2018,Positivo,:)
1031717767039381506,dia 13 de julho de 2015 eu postei uma foto mt fofa com a isabela dia 20 de agosto de 2018 eu descobri q ela não tinha curtido até hoje :),Tue Aug 21 01:40:58 +0000 2018,Positivo,:)
1031717708210036736,errado é aquele que fala correto e não vive o que diz! :),Tue Aug 21 01:40:44 +0000 2018,Positivo,:)
1031717434422702080,"@jv_schade nem devia ter, se n você fica pior :)",Tue Aug 21 01:39:39 +0000 2018,Positivo,:)
1031717189815029760,Achas q és mais q os outros :),Tue Aug 21 01:38:41 +0000 2018,Positivo,:)
1031716960311099392,@kirits_ coisas que a gente faz quando não tem mais nada a fazer :),Tue Aug 21 01:37:46 +0000 2018,Positivo,:)
1031716862051201024,Não chego à porta do carro mas chego aos interruptores :) https://t.co/oE3SfrMOx2,Tue Aug 21 01:37:22 +0000 2018,Positivo,:)
1031716641539809280,ainda é pertinho do meu quarto :),Tue Aug 21 01:36:30 +0000 2018,Positivo,:)
1031716431875002369,@victor__1206 Parabéns amigo. Sucesso!! :),Tue Aug 21 01:35:40 +0000 2018,Positivo,:)
1031716274865430528,Comecei a fazer uma cópia :) socorro,Tue Aug 21 01:35:02 +0000 2018,Positivo,:)
1031716094288056321,I swear I hate myself por ser uma merda a tomar conta de mim mesma eu estou constantemente a ficar doente :) pkek irresponsabilidade sticks to me so naturally,Tue Aug 21 01:34:19 +0000 2018,Positivo,:)
1031715955792142336,@elanerocha Obrigada menina!FOi lindo ver Kaysar ao vivo novamente. É muita saudade acumulada ! :-),Tue Aug 21 01:33:46 +0000 2018,Positivo,:)
1031715839513440256,"Se você olha o relógio para fazer amor, pode ser que a pessoa ache que você está ansioso para sair. Acho que celular é pior... Mas tem a galera que curte filmar também. #oprazerdecadaum é sagrado. Boa segunda. :)",Tue Aug 21 01:33:19 +0000 2018,Positivo,:)
1031715576312463363,@payneitsbatman hehe :D. porém fez um friozinho D:,Tue Aug 21 01:32:16 +0000 2018,Positivo,:)
1031715470964154369,@NikyReads Team Aburrido Forever. :D &lt;3 ñ_ñ,Tue Aug 21 01:31:51 +0000 2018,Positivo,:)
1031715337623019528,"@cahcildis Tadinho d mim :/ kkk sei nem jogar aquele jogo, fiquei tão ansioso q esqueci d fechar a live?????? acabou dando retorno :') mas da próxima vez se eu conseguir jogar....fecharei ela kkkk fooi top adorei, pena q tive sair para o curso tururu :)",Tue Aug 21 01:31:19 +0000 2018,Positivo,:)
1031715240101195777,Fevereiro pior mês :),Tue Aug 21 01:30:56 +0000 2018,Positivo,:)
1031715157121138688,"@rubyruyb Sim, é muito sensacional :). Não vi tão rápido assim não, vou vendo aos poucos, degustando. Tô quase no final da segunda temporada já querendo ver a terceira....(ainda bem que foi confirmada)",Tue Aug 21 01:30:36 +0000 2018,Positivo,:)
1031714940363710464,"Janeiro/2014 4° Festival Internacional SESC de Música, Pelotas/RS #tbt Grande Violista, Professor, Amigo, Violista, Professor, Amigo, Violista, Professor, Amigo..... :) Grandes pessoas… https://t.co/lAhHnfY1SM",Tue Aug 21 01:29:44 +0000 2018,Positivo,:)
1031714656182853633,"@BrunoMiranda63 Brigadão amigão! Honra imensa tê-lo como amigo, espero em breve matar uma cerveja contigo :)",Tue Aug 21 01:28:37 +0000 2018,Positivo,:)
1031714599547154433,"Melhores pessoas que tens contigo? — Vera, Jeh, Edu, Rui e Gui :) https://t.co/s95xMobDzk",Tue Aug 21 01:28:23 +0000 2018,Positivo,:)
1031714294549958656,"Se você encontrasse um gênio da lâmpada, quais seriam seus 3 desejos? — Não te interessa :) https://t.co/14cf7MJJzr",Tue Aug 21 01:27:10 +0000 2018,Positivo,:)
